eventID,occurrenceID,measurementType,measurementValue,measurementUnit,measurementUnitID
JE302N1,hakai-jsp-U2072,weight,24.1,grams,"NA"
JE256N1,hakai-jsp-U2073,weight,9.7,grams,"NA"
JE256N1,hakai-jsp-U2074,weight,8.8,grams,"NA"
JE256N1,hakai-jsp-U2033,weight,8.8,grams,"NA"
JE256N1,hakai-jsp-U2034,weight,10,grams,"NA"
JE256N1,hakai-jsp-U2035,weight,11.9,grams,"NA"
JE256N1,hakai-jsp-U2036,weight,8.8,grams,"NA"
JE256N1,hakai-jsp-U2037,weight,8.4,grams,"NA"
JE256N1,hakai-jsp-U2038,weight,8.1,grams,"NA"
JE256N1,hakai-jsp-U2039,weight,8.7,grams,"NA"
JE291N1,hakai-jsp-U2061,weight,20.2,grams,"NA"
JE291N1,hakai-jsp-U2062,weight,11,grams,"NA"
JE291N1,hakai-jsp-U2063,weight,18.3,grams,"NA"
JE291N1,hakai-jsp-U2064,weight,15.9,grams,"NA"
JE291N1,hakai-jsp-U2065,weight,13.4,grams,"NA"
JE291N1,hakai-jsp-U2066,weight,20.7,grams,"NA"
JE291N1,hakai-jsp-U2067,weight,14.1,grams,"NA"
JE291N1,hakai-jsp-U2068,weight,15.2,grams,"NA"
JE291N1,hakai-jsp-U2069,weight,14.7,grams,"NA"
JE291N1,hakai-jsp-U2070,weight,15.8,grams,"NA"
JE256N1,hakai-jsp-U2075,weight,10.9,grams,"NA"
DE338N1,hakai-jsp-U2076,weight,15.5,grams,"NA"
DE338N1,hakai-jsp-U2077,weight,17,grams,"NA"
DE338N1,hakai-jsp-U2078,weight,11.5,grams,"NA"
DE338N1,hakai-jsp-U2079,weight,15.5,grams,"NA"
DE338N1,hakai-jsp-U2080,weight,13.7,grams,"NA"
DE338N1,hakai-jsp-U2081,weight,20.3,grams,"NA"
DE338N1,hakai-jsp-U2082,weight,14.5,grams,"NA"
DE338N1,hakai-jsp-U2083,weight,13.2,grams,"NA"
DE338N1,hakai-jsp-U2084,weight,15.1,grams,"NA"
DE338N1,hakai-jsp-U2085,weight,14.5,grams,"NA"
DE352N1,hakai-jsp-U2086,weight,24.1,grams,"NA"
JE273N1,hakai-jsp-U2040,weight,12.2,grams,"NA"
JE265N1,hakai-jsp-U2051,weight,10.4,grams,"NA"
JE271N1,hakai-jsp-U2052,weight,10.6,grams,"NA"
JE271N1,hakai-jsp-U2053,weight,11.8,grams,"NA"
JE271N1,hakai-jsp-U2054,weight,8.9,grams,"NA"
JE271N1,hakai-jsp-U2055,weight,9.3,grams,"NA"
JE271N1,hakai-jsp-U2056,weight,9.4,grams,"NA"
JE271N1,hakai-jsp-U2057,weight,9.7,grams,"NA"
DE352N1,hakai-jsp-U2024,weight,22.1,grams,"NA"
JE271N1,hakai-jsp-U2025,weight,NA,grams,"NA"
JE293N2,hakai-jsp-U2026,weight,25.6,grams,"NA"
JE293N2,hakai-jsp-U2027,weight,12.2,grams,"NA"
JE293N2,hakai-jsp-U2028,weight,17.4,grams,"NA"
JE283N1,hakai-jsp-U2029,weight,16.9,grams,"NA"
DE352N1,hakai-jsp-U2087,weight,24.5,grams,"NA"
DE352N1,hakai-jsp-U2088,weight,16.5,grams,"NA"
DE352N1,hakai-jsp-U2089,weight,17.9,grams,"NA"
DE352N1,hakai-jsp-U2090,weight,19.3,grams,"NA"
JE283N1,hakai-jsp-U2091,weight,13.1,grams,"NA"
JE283N1,hakai-jsp-U2092,weight,13.2,grams,"NA"
JE283N1,hakai-jsp-U2093,weight,15.2,grams,"NA"
JE283N1,hakai-jsp-U2094,weight,14.9,grams,"NA"
JE283N1,hakai-jsp-U2095,weight,10.6,grams,"NA"
JE283N1,hakai-jsp-U2096,weight,10.8,grams,"NA"
JE283N1,hakai-jsp-U2097,weight,10.7,grams,"NA"
JE271N1,hakai-jsp-U2058,weight,10.1,grams,"NA"
JE271N1,hakai-jsp-U2059,weight,NA,grams,"NA"
JE271N1,hakai-jsp-U2060,weight,9.7,grams,"NA"
JE293N2,hakai-jsp-U2111,weight,11.8,grams,"NA"
JE293N2,hakai-jsp-U2112,weight,11.9,grams,"NA"
JE293N2,hakai-jsp-U2113,weight,23.7,grams,"NA"
JE293N2,hakai-jsp-U2114,weight,14.7,grams,"NA"
JE293N2,hakai-jsp-U2115,weight,10.4,grams,"NA"
JE283N1,hakai-jsp-U2098,weight,13,grams,"NA"
JE283N1,hakai-jsp-U2099,weight,14.3,grams,"NA"
JE286N1,hakai-jsp-U2100,weight,15.8,grams,"NA"
JE286N1,hakai-jsp-U2101,weight,22.1,grams,"NA"
JE286N1,hakai-jsp-U2102,weight,16.1,grams,"NA"
JE286N1,hakai-jsp-U2103,weight,15.7,grams,"NA"
JE286N1,hakai-jsp-U2104,weight,16,grams,"NA"
JE286N1,hakai-jsp-U2105,weight,13.5,grams,"NA"
JE286N1,hakai-jsp-U2106,weight,9.8,grams,"NA"
JE286N1,hakai-jsp-U2107,weight,14.1,grams,"NA"
JE303N1,hakai-jsp-U2116,weight,23.4,grams,"NA"
JE303N1,hakai-jsp-U2117,weight,19.8,grams,"NA"
JE303N1,hakai-jsp-U2118,weight,24.4,grams,"NA"
JE303N1,hakai-jsp-U2119,weight,16.4,grams,"NA"
JE303N1,hakai-jsp-U2120,weight,21,grams,"NA"
JE303N1,hakai-jsp-U2131,weight,17.8,grams,"NA"
JE303N1,hakai-jsp-U2132,weight,30.8,grams,"NA"
JE303N1,hakai-jsp-U2133,weight,19.9,grams,"NA"
DE303N1,hakai-jsp-U2030,weight,7,grams,"NA"
DE303N1,hakai-jsp-U2041,weight,7.4,grams,"NA"
DE303N1,hakai-jsp-U2042,weight,9.8,grams,"NA"
DE303N1,hakai-jsp-U2043,weight,7.3,grams,"NA"
JE282N1,hakai-jsp-U2151,weight,21.4,grams,"NA"
JE282N1,hakai-jsp-U2152,weight,10.8,grams,"NA"
JE282N1,hakai-jsp-U2153,weight,11.9,grams,"NA"
JE282N1,hakai-jsp-U2154,weight,13.3,grams,"NA"
JE282N1,hakai-jsp-U2155,weight,10.2,grams,"NA"
JE286N1,hakai-jsp-U2108,weight,10.7,grams,"NA"
JE286N1,hakai-jsp-U2109,weight,15.5,grams,"NA"
DE360N1,hakai-jsp-U2110,weight,18.2,grams,"NA"
DE360N1,hakai-jsp-U2161,weight,17.2,grams,"NA"
DE360N1,hakai-jsp-U2162,weight,18.3,grams,"NA"
DE360N1,hakai-jsp-U2163,weight,17.2,grams,"NA"
DE360N1,hakai-jsp-U2164,weight,12.6,grams,"NA"
DE360N1,hakai-jsp-U2165,weight,21.3,grams,"NA"
DE360N1,hakai-jsp-U2166,weight,19.1,grams,"NA"
DE360N1,hakai-jsp-U2167,weight,17.4,grams,"NA"
DE360N1,hakai-jsp-U2168,weight,16.7,grams,"NA"
DE355N1,hakai-jsp-U2169,weight,19.1,grams,"NA"
JE303N1,hakai-jsp-U2134,weight,21.2,grams,"NA"
JE303N1,hakai-jsp-U2135,weight,20.5,grams,"NA"
JE282N1,hakai-jsp-U2136,weight,15.8,grams,"NA"
JE282N1,hakai-jsp-U2137,weight,16.1,grams,"NA"
JE282N1,hakai-jsp-U2138,weight,11.3,grams,"NA"
JE282N1,hakai-jsp-U2139,weight,11.5,grams,"NA"
JE282N1,hakai-jsp-U2140,weight,17.5,grams,"NA"
DE303N1,hakai-jsp-U2141,weight,6.6,grams,"NA"
DE303N1,hakai-jsp-U2142,weight,9.2,grams,"NA"
DE303N1,hakai-jsp-U2143,weight,9,grams,"NA"
DE303N1,hakai-jsp-U2144,weight,8.5,grams,"NA"
DE355N1,hakai-jsp-U2170,weight,15.4,grams,"NA"
DE355N1,hakai-jsp-U2171,weight,17.3,grams,"NA"
DE355N1,hakai-jsp-U2172,weight,19.1,grams,"NA"
DE355N1,hakai-jsp-U2173,weight,19.5,grams,"NA"
DE355N1,hakai-jsp-U2174,weight,16.1,grams,"NA"
DE305N2,hakai-jsp-U2175,weight,9.8,grams,"NA"
DE305N2,hakai-jsp-U2176,weight,9.7,grams,"NA"
DE305N2,hakai-jsp-U2177,weight,8.7,grams,"NA"
DE305N2,hakai-jsp-U2178,weight,8.4,grams,"NA"
DE305N2,hakai-jsp-U2179,weight,10.2,grams,"NA"
DE305N2,hakai-jsp-U2180,weight,7,grams,"NA"
DE305N2,hakai-jsp-U2201,weight,9.7,grams,"NA"
DE305N2,hakai-jsp-U2202,weight,9.8,grams,"NA"
DE305N2,hakai-jsp-U2203,weight,8.4,grams,"NA"
DE305N2,hakai-jsp-U2204,weight,9,grams,"NA"
DE303N1,hakai-jsp-U2145,weight,10.4,grams,"NA"
DE303N1,hakai-jsp-U2146,weight,6.7,grams,"NA"
JE293N2,hakai-jsp-U2147,weight,14.6,grams,"NA"
JE293N2,hakai-jsp-U2148,weight,18.1,grams,"NA"
JE267N1,hakai-jsp-U2221,weight,10.9,grams,"NA"
JE267N1,hakai-jsp-U2222,weight,10.7,grams,"NA"
JE267N1,hakai-jsp-U2223,weight,8.5,grams,"NA"
JE267N1,hakai-jsp-U2224,weight,9.2,grams,"NA"
JE267N1,hakai-jsp-U2225,weight,10.2,grams,"NA"
JE267N1,hakai-jsp-U2226,weight,11.4,grams,"NA"
JE267N1,hakai-jsp-U2227,weight,9.1,grams,"NA"
JE267N1,hakai-jsp-U2228,weight,10.9,grams,"NA"
JE267N1,hakai-jsp-U2229,weight,7.4,grams,"NA"
JE267N1,hakai-jsp-U2230,weight,8.6,grams,"NA"
DE295N1,hakai-jsp-U2205,weight,8.6,grams,"NA"
DE295N1,hakai-jsp-U2206,weight,7.6,grams,"NA"
DE295N1,hakai-jsp-U2207,weight,9.1,grams,"NA"
DE295N1,hakai-jsp-U2208,weight,8.5,grams,"NA"
DE295N1,hakai-jsp-U2209,weight,10,grams,"NA"
DE295N1,hakai-jsp-U2210,weight,10.3,grams,"NA"
DE295N1,hakai-jsp-U2211,weight,7,grams,"NA"
DE295N1,hakai-jsp-U2212,weight,8.9,grams,"NA"
DE295N1,hakai-jsp-U2213,weight,9.1,grams,"NA"
DE315N1,hakai-jsp-U2149,weight,10,grams,"NA"
DE315N1,hakai-jsp-U2150,weight,10.8,grams,"NA"
DE315N1,hakai-jsp-U2181,weight,8.1,grams,"NA"
DE315N1,hakai-jsp-U2182,weight,10.3,grams,"NA"
JE268N1,hakai-jsp-U2231,weight,11.3,grams,"NA"
JE268N1,hakai-jsp-U2232,weight,9.3,grams,"NA"
JE268N1,hakai-jsp-U2233,weight,10.9,grams,"NA"
JE268N1,hakai-jsp-U2234,weight,8.8,grams,"NA"
JE268N1,hakai-jsp-U2235,weight,10,grams,"NA"
JE268N1,hakai-jsp-U2236,weight,10.8,grams,"NA"
JE268N1,hakai-jsp-U2237,weight,11.7,grams,"NA"
JE268N1,hakai-jsp-U2238,weight,11.6,grams,"NA"
JE268N1,hakai-jsp-U2239,weight,13.6,grams,"NA"
JE268N1,hakai-jsp-U2240,weight,10.7,grams,"NA"
DE315N1,hakai-jsp-U2044,weight,8.7,grams,"NA"
DE315N1,hakai-jsp-U2045,weight,12.2,grams,"NA"
DE315N1,hakai-jsp-U2046,weight,8.6,grams,"NA"
DE315N1,hakai-jsp-U2047,weight,17.1,grams,"NA"
DE315N1,hakai-jsp-U2048,weight,12.4,grams,"NA"
DE315N1,hakai-jsp-U2049,weight,13.7,grams,"NA"
JE261N1,hakai-jsp-U2156,weight,7.7,grams,"NA"
JE261N1,hakai-jsp-U2157,weight,8.5,grams,"NA"
JE261N1,hakai-jsp-U2158,weight,6.5,grams,"NA"
DE295N1,hakai-jsp-U2214,weight,8.2,grams,"NA"
JE276N1,hakai-jsp-U2215,weight,11.6,grams,"NA"
JE276N1,hakai-jsp-U2216,weight,13.5,grams,"NA"
JE276N1,hakai-jsp-U2217,weight,13.6,grams,"NA"
JE276N1,hakai-jsp-U2218,weight,9.7,grams,"NA"
JE276N1,hakai-jsp-U2219,weight,12.7,grams,"NA"
JE276N1,hakai-jsp-U2220,weight,12.4,grams,"NA"
DE344N1,hakai-jsp-U2241,weight,21.1,grams,"NA"
DE344N1,hakai-jsp-U2242,weight,21.6,grams,"NA"
DE344N1,hakai-jsp-U2243,weight,18.6,grams,"NA"
DE344N1,hakai-jsp-U2244,weight,13.3,grams,"NA"
DE344N1,hakai-jsp-U2245,weight,14.7,grams,"NA"
DE344N1,hakai-jsp-U2246,weight,20.9,grams,"NA"
DE344N1,hakai-jsp-U2247,weight,19.1,grams,"NA"
DE344N1,hakai-jsp-U2248,weight,14.2,grams,"NA"
DE344N1,hakai-jsp-U2249,weight,13.3,grams,"NA"
DE360N1,hakai-jsp-U2250,weight,15.7,grams,"NA"
JE292N1,hakai-jsp-U2251,weight,13.2,grams,"NA"
JE292N1,hakai-jsp-U2252,weight,16.9,grams,"NA"
JE292N1,hakai-jsp-U2253,weight,22.7,grams,"NA"
JE292N1,hakai-jsp-U2254,weight,21.3,grams,"NA"
JE292N1,hakai-jsp-U2255,weight,21.3,grams,"NA"
JE261N1,hakai-jsp-U2183,weight,8.3,grams,"NA"
JE261N1,hakai-jsp-U2184,weight,9,grams,"NA"
JE261N1,hakai-jsp-U2185,weight,7.7,grams,"NA"
JE261N1,hakai-jsp-U2186,weight,7,grams,"NA"
JE261N1,hakai-jsp-U2187,weight,NA,grams,"NA"
JE261N1,hakai-jsp-U2188,weight,8,grams,"NA"
JE261N1,hakai-jsp-U2189,weight,7,grams,"NA"
JE254N1,hakai-jsp-U2190,weight,9.5,grams,"NA"
DE353N1,hakai-jsp-U2271,weight,13.3,grams,"NA"
JE254N1,hakai-jsp-U2291,weight,9,grams,"NA"
JE254N1,hakai-jsp-U2292,weight,10.2,grams,"NA"
JE254N1,hakai-jsp-U2293,weight,8.3,grams,"NA"
JE254N1,hakai-jsp-U2294,weight,14.2,grams,"NA"
JE254N1,hakai-jsp-U2295,weight,7.6,grams,"NA"
JE254N1,hakai-jsp-U2296,weight,9.1,grams,"NA"
JE254N1,hakai-jsp-U2297,weight,9.4,grams,"NA"
JE254N1,hakai-jsp-U2298,weight,8,grams,"NA"
JE254N1,hakai-jsp-U2299,weight,7.6,grams,"NA"
JE292N1,hakai-jsp-U2256,weight,17.8,grams,"NA"
JE292N1,hakai-jsp-U2257,weight,27.4,grams,"NA"
JE292N1,hakai-jsp-U2258,weight,19.2,grams,"NA"
JE292N1,hakai-jsp-U2259,weight,20.6,grams,"NA"
JE292N1,hakai-jsp-U2260,weight,15.9,grams,"NA"
JE285N1,hakai-jsp-U2305,weight,13.4,grams,"NA"
JE285N1,hakai-jsp-U2306,weight,11.1,grams,"NA"
JE285N1,hakai-jsp-U2307,weight,7,grams,"NA"
JE285N1,hakai-jsp-U2308,weight,10.1,grams,"NA"
JE285N1,hakai-jsp-U2309,weight,8.7,grams,"NA"
JE285N1,hakai-jsp-U2310,weight,8.6,grams,"NA"
JE285N1,hakai-jsp-U2311,weight,8.2,grams,"NA"
JE285N1,hakai-jsp-U2312,weight,10.6,grams,"NA"
JE285N1,hakai-jsp-U2313,weight,10.7,grams,"NA"
JE285N1,hakai-jsp-U2314,weight,14.1,grams,"NA"
JE259N3,hakai-jsp-U2316,weight,8.2,grams,"NA"
JE259N3,hakai-jsp-U2317,weight,8.5,grams,"NA"
JE259N3,hakai-jsp-U2319,weight,9.1,grams,"NA"
JE259N3,hakai-jsp-U2320,weight,7.1,grams,"NA"
JE259N3,hakai-jsp-U2321,weight,8.6,grams,"NA"
JE259N3,hakai-jsp-U2322,weight,10,grams,"NA"
JE259N3,hakai-jsp-U2323,weight,6.8,grams,"NA"
JE259N3,hakai-jsp-U2324,weight,7.6,grams,"NA"
DE353N1,hakai-jsp-U2272,weight,17,grams,"NA"
DE353N1,hakai-jsp-U2273,weight,16.7,grams,"NA"
DE353N1,hakai-jsp-U2274,weight,15.3,grams,"NA"
DE353N1,hakai-jsp-U2275,weight,11.3,grams,"NA"
DE353N1,hakai-jsp-U2276,weight,13.2,grams,"NA"
DE353N1,hakai-jsp-U2277,weight,10.3,grams,"NA"
DE353N1,hakai-jsp-U2278,weight,15.8,grams,"NA"
DE353N1,hakai-jsp-U2279,weight,10.1,grams,"NA"
DE353N1,hakai-jsp-U2280,weight,12.5,grams,"NA"
JE270N1,hakai-jsp-U2401,weight,7.8,grams,"NA"
JE270N1,hakai-jsp-U2402,weight,9,grams,"NA"
JE270N1,hakai-jsp-U2403,weight,21.2,grams,"NA"
JE270N1,hakai-jsp-U2404,weight,11.1,grams,"NA"
JE270N1,hakai-jsp-U2405,weight,8,grams,"NA"
JE270N1,hakai-jsp-U2406,weight,10,grams,"NA"
JE270N1,hakai-jsp-U2407,weight,10.1,grams,"NA"
JE270N1,hakai-jsp-U2408,weight,11.5,grams,"NA"
JE270N1,hakai-jsp-U2409,weight,11.1,grams,"NA"
JE270N1,hakai-jsp-U2410,weight,12.5,grams,"NA"
JE233N1,hakai-jsp-U2301,weight,5.2,grams,"NA"
JE233N1,hakai-jsp-U2302,weight,7.9,grams,"NA"
JE233N1,hakai-jsp-U2303,weight,8.2,grams,"NA"
JE233N1,hakai-jsp-U2304,weight,7.2,grams,"NA"
JE233N1,hakai-jsp-U2325,weight,7.6,grams,"NA"
JE233N1,hakai-jsp-U2326,weight,5.1,grams,"NA"
JE233N1,hakai-jsp-U2327,weight,8.9,grams,"NA"
JE233N1,hakai-jsp-U2328,weight,8.2,grams,"NA"
JE251N1,hakai-jsp-U2329,weight,8.2,grams,"NA"
JE251N1,hakai-jsp-U2330,weight,8.8,grams,"NA"
JE251N1,hakai-jsp-U2331,weight,7.8,grams,"NA"
JE251N1,hakai-jsp-U2332,weight,8.8,grams,"NA"
JE258N1,hakai-jsp-U2300,weight,9.2,grams,"NA"
JE258N1,hakai-jsp-U2411,weight,9.2,grams,"NA"
JE258N1,hakai-jsp-U2412,weight,13.8,grams,"NA"
JE258N1,hakai-jsp-U2413,weight,9.2,grams,"NA"
JE258N1,hakai-jsp-U2414,weight,9.4,grams,"NA"
JE258N1,hakai-jsp-U2415,weight,7.9,grams,"NA"
JE258N1,hakai-jsp-U2416,weight,10.7,grams,"NA"
JE258N1,hakai-jsp-U2417,weight,7.2,grams,"NA"
JE251N1,hakai-jsp-U2333,weight,11.1,grams,"NA"
JE251N1,hakai-jsp-U2334,weight,8.5,grams,"NA"
JE251N1,hakai-jsp-U2335,weight,8.2,grams,"NA"
JE251N1,hakai-jsp-U2336,weight,8.5,grams,"NA"
JE251N1,hakai-jsp-U2337,weight,8.3,grams,"NA"
JE251N1,hakai-jsp-U2338,weight,9.6,grams,"NA"
DE341N1,hakai-jsp-U2339,weight,17.7,grams,"NA"
DE341N1,hakai-jsp-U2340,weight,16.9,grams,"NA"
DE341N1,hakai-jsp-U2341,weight,15.1,grams,"NA"
DE341N1,hakai-jsp-U2342,weight,10.8,grams,"NA"
DE341N1,hakai-jsp-U2343,weight,16,grams,"NA"
JE258N1,hakai-jsp-U2418,weight,11.8,grams,"NA"
JE258N1,hakai-jsp-U2419,weight,8,grams,"NA"
DE293N1,hakai-jsp-U2420,weight,7.4,grams,"NA"
DE293N1,hakai-jsp-U2421,weight,9.2,grams,"NA"
DE293N1,hakai-jsp-U2422,weight,6.8,grams,"NA"
DE341N1,hakai-jsp-U2344,weight,15,grams,"NA"
DE341N1,hakai-jsp-U2345,weight,16.1,grams,"NA"
DE341N1,hakai-jsp-U2346,weight,15.8,grams,"NA"
DE341N1,hakai-jsp-U2347,weight,16.7,grams,"NA"
DE341N1,hakai-jsp-U2348,weight,12.7,grams,"NA"
JE238N1,hakai-jsp-U2349,weight,9.6,grams,"NA"
JE238N1,hakai-jsp-U2350,weight,6.8,grams,"NA"
JE238N1,hakai-jsp-U2351,weight,7.2,grams,"NA"
JE238N1,hakai-jsp-U2352,weight,6.1,grams,"NA"
JE238N1,hakai-jsp-U2353,weight,6.6,grams,"NA"
JE238N1,hakai-jsp-U2354,weight,11,grams,"NA"
JE238N1,hakai-jsp-U2355,weight,8.6,grams,"NA"
DE293N1,hakai-jsp-U2423,weight,7.4,grams,"NA"
DE293N1,hakai-jsp-U2424,weight,8.1,grams,"NA"
DE293N1,hakai-jsp-U2425,weight,7.2,grams,"NA"
DE293N1,hakai-jsp-U2426,weight,9.5,grams,"NA"
DE293N1,hakai-jsp-U2427,weight,9.5,grams,"NA"
DE293N1,hakai-jsp-U2428,weight,8.4,grams,"NA"
DE293N1,hakai-jsp-U2429,weight,7.3,grams,"NA"
JE234N2,hakai-jsp-U2430,weight,8.9,grams,"NA"
JE234N2,hakai-jsp-U2159,weight,11.7,grams,"NA"
JE234N2,hakai-jsp-U2160,weight,8.7,grams,"NA"
JE234N2,hakai-jsp-U2261,weight,12.7,grams,"NA"
JE234N2,hakai-jsp-U2262,weight,9.2,grams,"NA"
JE238N1,hakai-jsp-U2356,weight,6.2,grams,"NA"
JE238N1,hakai-jsp-U2357,weight,7.2,grams,"NA"
JE238N1,hakai-jsp-U2358,weight,9.4,grams,"NA"
JE244N1,hakai-jsp-U2359,weight,5.4,grams,"NA"
JE244N1,hakai-jsp-U2360,weight,8.4,grams,"NA"
JE244N1,hakai-jsp-U2361,weight,6.7,grams,"NA"
JE244N1,hakai-jsp-U2362,weight,6.8,grams,"NA"
JE244N1,hakai-jsp-U2363,weight,8.5,grams,"NA"
JE234N2,hakai-jsp-U2431,weight,14.3,grams,"NA"
JE234N2,hakai-jsp-U2432,weight,7.7,grams,"NA"
JE234N2,hakai-jsp-U2433,weight,7.6,grams,"NA"
JE234N2,hakai-jsp-U2434,weight,7.1,grams,"NA"
JE244N1,hakai-jsp-U2364,weight,7,grams,"NA"
JE244N1,hakai-jsp-U2365,weight,9.9,grams,"NA"
JE244N1,hakai-jsp-U2366,weight,6.1,grams,"NA"
JE244N1,hakai-jsp-U2367,weight,NA,grams,"NA"
JE244N1,hakai-jsp-U2368,weight,6.7,grams,"NA"
JE253N1,hakai-jsp-U2369,weight,14.8,grams,"NA"
JE234N2,hakai-jsp-U2435,weight,8.6,grams,"NA"
JE234N2,hakai-jsp-U2436,weight,12.1,grams,"NA"
JE234N2,hakai-jsp-U2437,weight,9.5,grams,"NA"
JE234N2,hakai-jsp-U2438,weight,11.5,grams,"NA"
JE234N2,hakai-jsp-U2439,weight,7.7,grams,"NA"
JE253N1,hakai-jsp-U2370,weight,10.4,grams,"NA"
JE253N1,hakai-jsp-U2371,weight,9.5,grams,"NA"
JE253N1,hakai-jsp-U2372,weight,9.8,grams,"NA"
JE253N1,hakai-jsp-U2373,weight,12.6,grams,"NA"
JE253N1,hakai-jsp-U2374,weight,8.3,grams,"NA"
JE253N1,hakai-jsp-U2375,weight,11.7,grams,"NA"
JE253N1,hakai-jsp-U2376,weight,11.5,grams,"NA"
JE253N1,hakai-jsp-U2377,weight,10.6,grams,"NA"
JE257N1,hakai-jsp-U2441,weight,7.1,grams,"NA"
JE257N1,hakai-jsp-U2442,weight,5.8,grams,"NA"
JE257N1,hakai-jsp-U2443,weight,6.3,grams,"NA"
JE257N1,hakai-jsp-U2444,weight,7.1,grams,"NA"
JE257N1,hakai-jsp-U2445,weight,8,grams,"NA"
JE257N1,hakai-jsp-U2446,weight,9.1,grams,"NA"
JE257N1,hakai-jsp-U2447,weight,6.5,grams,"NA"
JE257N1,hakai-jsp-U2448,weight,8.8,grams,"NA"
JE257N1,hakai-jsp-U2449,weight,9.9,grams,"NA"
JE257N1,hakai-jsp-U2450,weight,9.5,grams,"NA"
JE236N1,hakai-jsp-U2263,weight,11.9,grams,"NA"
JE236N1,hakai-jsp-U2264,weight,9.3,grams,"NA"
DE321N1,hakai-jsp-U2378,weight,12.1,grams,"NA"
DE321N1,hakai-jsp-U2379,weight,14.3,grams,"NA"
DE321N1,hakai-jsp-U2380,weight,12.2,grams,"NA"
DE321N1,hakai-jsp-U2381,weight,8.2,grams,"NA"
DE321N1,hakai-jsp-U2382,weight,10,grams,"NA"
DE321N1,hakai-jsp-U2383,weight,13.1,grams,"NA"
DE299N1,hakai-jsp-U2384,weight,6.8,grams,"NA"
DE299N1,hakai-jsp-U2385,weight,11.1,grams,"NA"
DE299N1,hakai-jsp-U2386,weight,6.4,grams,"NA"
DE299N1,hakai-jsp-U2387,weight,7,grams,"NA"
DE299N1,hakai-jsp-U2388,weight,7.2,grams,"NA"
JE236N1,hakai-jsp-U2451,weight,9.5,grams,"NA"
JE236N1,hakai-jsp-U2452,weight,9.7,grams,"NA"
JE236N1,hakai-jsp-U2453,weight,8.8,grams,"NA"
JE236N1,hakai-jsp-U2454,weight,10.2,grams,"NA"
JE236N1,hakai-jsp-U2455,weight,8.6,grams,"NA"
DE341N1,hakai-jsp-U2601,weight,18.8,grams,"NA"
DE341N1,hakai-jsp-U2602,weight,17.2,grams,"NA"
JE236N1,hakai-jsp-U2456,weight,9.5,grams,"NA"
JE236N1,hakai-jsp-U2457,weight,11.8,grams,"NA"
JE236N1,hakai-jsp-U2458,weight,10,grams,"NA"
DE299N1,hakai-jsp-U2459,weight,5.9,grams,"NA"
DE299N1,hakai-jsp-U2460,weight,6.4,grams,"NA"
DE299N1,hakai-jsp-U2461,weight,8,grams,"NA"
DE299N1,hakai-jsp-U2462,weight,8.8,grams,"NA"
DE299N1,hakai-jsp-U2463,weight,6.6,grams,"NA"
DE341N1,hakai-jsp-U2701,weight,25.8,grams,"NA"
DE341N1,hakai-jsp-U2702,weight,14.4,grams,"NA"
DE341N1,hakai-jsp-U2703,weight,15.7,grams,"NA"
DE341N1,hakai-jsp-U2704,weight,23.2,grams,"NA"
JE245N2,hakai-jsp-U2705,weight,8,grams,"NA"
JE245N2,hakai-jsp-U2706,weight,8.5,grams,"NA"
JE245N2,hakai-jsp-U2707,weight,7.1,grams,"NA"
DE341N1,hakai-jsp-U2603,weight,13.2,grams,"NA"
DE341N1,hakai-jsp-U2604,weight,13.5,grams,"NA"
DE341N1,hakai-jsp-U2605,weight,21.4,grams,"NA"
DE341N1,hakai-jsp-U2606,weight,20.4,grams,"NA"
JE243N2,hakai-jsp-U2464,weight,7,grams,"NA"
JE243N2,hakai-jsp-U2465,weight,6.8,grams,"NA"
JE243N2,hakai-jsp-U2466,weight,6.7,grams,"NA"
JE243N2,hakai-jsp-U2467,weight,7.2,grams,"NA"
JE243N2,hakai-jsp-U2468,weight,8.4,grams,"NA"
JE243N2,hakai-jsp-U2469,weight,8.8,grams,"NA"
JE243N2,hakai-jsp-U2470,weight,6.1,grams,"NA"
JE245N2,hakai-jsp-U2708,weight,6.4,grams,"NA"
JE245N2,hakai-jsp-U2709,weight,8.1,grams,"NA"
JE245N2,hakai-jsp-U2710,weight,7,grams,"NA"
JE245N2,hakai-jsp-U2711,weight,7.7,grams,"NA"
JE231N1,hakai-jsp-U2712,weight,10.4,grams,"NA"
JE231N1,hakai-jsp-U2713,weight,8.6,grams,"NA"
JE231N1,hakai-jsp-U2714,weight,5.9,grams,"NA"
JE231N1,hakai-jsp-U2715,weight,6.6,grams,"NA"
JE231N1,hakai-jsp-U2716,weight,7.2,grams,"NA"
JE245N2,hakai-jsp-U2607,weight,8.8,grams,"NA"
JE245N2,hakai-jsp-U2608,weight,7,grams,"NA"
JE245N2,hakai-jsp-U2609,weight,7.6,grams,"NA"
JE231N1,hakai-jsp-U2610,weight,7.3,grams,"NA"
JE231N1,hakai-jsp-U2611,weight,5.9,grams,"NA"
JE253N1,hakai-jsp-U2471,weight,7.5,grams,"NA"
JE231N1,hakai-jsp-U2717,weight,11.6,grams,"NA"
JE231N1,hakai-jsp-U2718,weight,7.5,grams,"NA"
JE231N1,hakai-jsp-U2719,weight,8,grams,"NA"
JE243N2,hakai-jsp-U2720,weight,8.3,grams,"NA"
JE243N2,hakai-jsp-U2721,weight,6.7,grams,"NA"
