eventID,occurrenceID,measurementType,measurementValue,measurementUnit,measurementUnitID
JE269N1,hakai-jsp-U19039,weight,NA,g,"NA"
JE269N1,hakai-jsp-U19040,weight,NA,g,"NA"
JE269N1,hakai-jsp-U19041,weight,NA,g,"NA"
JE269N1,hakai-jsp-U19042,weight,NA,g,"NA"
JE270N1,hakai-jsp-U19043,weight,NA,g,"NA"
JE270N1,hakai-jsp-U19044,weight,NA,g,"NA"
JE270N1,hakai-jsp-U19045,weight,NA,g,"NA"
JE270N1,hakai-jsp-U19046,weight,NA,g,"NA"
JE270N1,hakai-jsp-U19047,weight,NA,g,"NA"
JE270N1,hakai-jsp-U19048,weight,NA,g,"NA"
JE270N1,hakai-jsp-U19049,weight,NA,g,"NA"
JE270N1,hakai-jsp-U19050,weight,NA,g,"NA"
JE270N1,hakai-jsp-U19051,weight,NA,g,"NA"
JE270N1,hakai-jsp-U19052,weight,NA,g,"NA"
JE270N1,hakai-jsp-U19053,weight,NA,g,"NA"
JE270N1,hakai-jsp-U19054,weight,NA,g,"NA"
JE270N1,hakai-jsp-U19055,weight,NA,g,"NA"
JE270N1,hakai-jsp-U19056,weight,NA,g,"NA"
JE270N1,hakai-jsp-U19057,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19058,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19059,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19060,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19061,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19062,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19063,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19064,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19065,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19066,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19067,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19068,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19069,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19070,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19071,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19072,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19073,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19074,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19075,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19076,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19077,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19078,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19079,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19080,weight,NA,g,"NA"
DE315N1,hakai-jsp-U19081,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19082,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19083,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19084,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19085,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19086,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19087,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19088,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19089,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19090,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19091,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19092,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19093,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19094,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19095,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19096,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19097,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19098,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19099,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19100,weight,NA,g,"NA"
DE321N1,hakai-jsp-U19101,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19102,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19103,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19104,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19105,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19106,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19107,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19108,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19109,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19110,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19111,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19112,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19113,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19114,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19115,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19116,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19117,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19118,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19119,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19120,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19121,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19122,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19123,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19124,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19125,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19126,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19127,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19128,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19129,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19130,weight,NA,g,"NA"
DE327N2,hakai-jsp-U19131,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19132,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19133,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19134,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19135,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19136,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19137,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19138,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19139,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19140,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19141,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19142,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19143,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19144,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19145,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19146,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19147,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19148,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19149,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19150,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19151,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19152,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19153,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19154,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19155,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19156,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19157,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19158,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19159,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19160,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19161,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19162,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19163,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19164,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19165,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19166,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19167,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19168,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19169,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19170,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19171,weight,NA,g,"NA"
JE273N1,hakai-jsp-U19172,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19173,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19174,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19175,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19176,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19177,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19178,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19179,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19180,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19181,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19182,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19183,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19184,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19185,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19186,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19187,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19188,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19189,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19190,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19191,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19192,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19193,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19194,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19195,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19196,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19197,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19198,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19199,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19200,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19201,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19202,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19203,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19204,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19205,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19206,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19207,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19208,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19209,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19210,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19211,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19212,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19213,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19214,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19215,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19216,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19217,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19218,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19219,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19220,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19221,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19222,weight,NA,g,"NA"
JE272N2,hakai-jsp-U19223,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19224,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19225,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19226,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19227,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19228,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19229,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19230,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19231,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19232,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19233,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19234,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19235,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19236,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19237,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19238,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19239,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19240,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19241,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19242,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19243,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19244,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19245,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19246,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19247,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19248,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19249,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19250,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19251,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19252,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19253,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19254,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19255,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19256,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19257,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19258,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19259,weight,NA,g,"NA"
JE282N1,hakai-jsp-U19260,weight,NA,g,"NA"
JE283N1,hakai-jsp-U19261,weight,NA,g,"NA"
JE283N1,hakai-jsp-U19262,weight,NA,g,"NA"
JE283N1,hakai-jsp-U19263,weight,NA,g,"NA"
JE283N1,hakai-jsp-U19264,weight,NA,g,"NA"
JE283N1,hakai-jsp-U19265,weight,NA,g,"NA"
JE283N1,hakai-jsp-U19266,weight,NA,g,"NA"
JE283N1,hakai-jsp-U19267,weight,NA,g,"NA"
JE283N1,hakai-jsp-U19268,weight,NA,g,"NA"
JE283N1,hakai-jsp-U19269,weight,NA,g,"NA"
JE283N1,hakai-jsp-U19270,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19271,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19272,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19273,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19274,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19275,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19276,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19277,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19278,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19279,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19280,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19281,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19282,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19283,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19284,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19285,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19286,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19287,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19288,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19289,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19290,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19291,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19292,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19293,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19294,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19295,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19296,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19297,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19298,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19299,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19300,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19301,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19302,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19303,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19304,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19305,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19306,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19307,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19308,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19309,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19310,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19311,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19312,weight,NA,g,"NA"
DE338N1,hakai-jsp-U19313,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19314,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19315,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19316,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19317,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19318,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19319,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19320,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19321,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19322,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19323,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19324,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19325,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19326,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19327,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19328,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19329,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19330,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19331,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19332,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19333,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19334,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19335,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19336,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19337,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19338,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19339,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19340,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19341,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19342,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19343,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19344,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19345,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19346,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19347,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19348,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19349,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19350,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19351,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19352,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19353,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19354,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19355,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19356,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19357,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19358,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19359,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19360,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19361,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19362,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19363,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19364,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19365,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19366,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19367,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19368,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19369,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19370,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19371,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19372,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19373,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19374,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19375,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19376,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19377,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19378,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19379,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19380,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19381,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19382,weight,NA,g,"NA"
DE335N2,hakai-jsp-U19383,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19384,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19385,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19386,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19387,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19388,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19389,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19390,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19391,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19392,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19393,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19394,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19395,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19396,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19397,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19398,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19399,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19400,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19401,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19402,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19403,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19404,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19405,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19406,weight,NA,g,"NA"
DE341N1,hakai-jsp-U19407,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19408,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19409,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19410,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19411,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19412,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19413,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19414,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19415,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19416,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19417,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19418,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19419,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19420,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19421,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19422,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19423,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19424,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19425,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19426,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19427,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19428,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19429,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19430,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19431,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19432,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19433,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19434,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19435,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19436,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19437,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19438,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19439,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19440,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19441,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19442,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19443,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19444,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19445,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19446,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19447,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19448,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19449,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19450,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19451,weight,NA,g,"NA"
JE285N1,hakai-jsp-U19452,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19453,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19454,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19455,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19456,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19457,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19458,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19459,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19460,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19461,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19462,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19463,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19464,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19465,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19466,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19467,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19468,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19469,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19470,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19471,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19472,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19473,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19474,weight,NA,g,"NA"
DE344N1,hakai-jsp-U19475,weight,NA,g,"NA"
JE290N2,hakai-jsp-U19476,weight,NA,g,"NA"
JE290N2,hakai-jsp-U19477,weight,NA,g,"NA"
JE290N2,hakai-jsp-U19478,weight,NA,g,"NA"
JE290N2,hakai-jsp-U19479,weight,NA,g,"NA"
JE290N2,hakai-jsp-U19480,weight,NA,g,"NA"
JE290N2,hakai-jsp-U19481,weight,NA,g,"NA"
JE290N2,hakai-jsp-U19482,weight,NA,g,"NA"
JE290N2,hakai-jsp-U19483,weight,NA,g,"NA"
JE290N2,hakai-jsp-U19484,weight,NA,g,"NA"
JE290N2,hakai-jsp-U19485,weight,NA,g,"NA"
JE290N2,hakai-jsp-U19486,weight,NA,g,"NA"
JE290N2,hakai-jsp-U19487,weight,NA,g,"NA"
JE290N2,hakai-jsp-U19488,weight,NA,g,"NA"
