"","eventDate","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","maximumDepthInMeters","eventID","geodeticDatum","samplingEffort"
"594",2016-09-12,51.67256649,-128.1172077,"30","4.8","2016-09-12:HAKAI:CALVERT:CHOKED_PASS_EDGE2:30","WGS84","30 metre transect"
"595",2016-09-12,51.67256649,-128.1172077,"25","5","2016-09-12:HAKAI:CALVERT:CHOKED_PASS_EDGE2:25","WGS84","30 metre transect"
"596",2016-09-12,51.67256649,-128.1172077,"20","5","2016-09-12:HAKAI:CALVERT:CHOKED_PASS_EDGE2:20","WGS84","30 metre transect"
"597",2016-09-12,51.67256649,-128.1172077,"5","5.1","2016-09-12:HAKAI:CALVERT:CHOKED_PASS_EDGE2:5","WGS84","30 metre transect"
"598",2016-09-12,51.67881951,-128.1147522,"15-Oct","3.2","2016-09-12:HAKAI:CALVERT:CHOKED_PASS_EDGE1:15-Oct","WGS84","30 metre transect"
"599",2016-09-12,51.67256649,-128.1172077,"15-Oct","5","2016-09-12:HAKAI:CALVERT:CHOKED_PASS_EDGE2:15-Oct","WGS84","30 metre transect"
"600",2017-05-21,51.78150021,-127.865721,"5","2.7","2017-05-21:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE1:5","WGS84","30 metre transect"
"601",2017-05-21,51.78150021,-127.865721,"10-May","2.8","2017-05-21:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE1:10-May","WGS84","30 metre transect"
"602",2017-05-21,51.78150021,-127.865721,"15-Oct","2.8","2017-05-21:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE1:15-Oct","WGS84","30 metre transect"
"603",2017-05-21,51.78150021,-127.865721,"20","3","2017-05-21:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE1:20","WGS84","30 metre transect"
"604",2017-05-21,51.78150021,-127.865721,"25","3.5","2017-05-21:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE1:25","WGS84","30 metre transect"
"605",2017-05-21,51.78150021,-127.865721,"30","3.6","2017-05-21:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE1:30","WGS84","30 metre transect"
"606",2017-07-05,51.78018656,-127.8706294,"5","3.1","2017-07-05:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:5","WGS84","30 metre transect"
"607",2017-07-05,51.78018656,-127.8706294,"10-May","3.1","2017-07-05:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:10-May","WGS84","30 metre transect"
"608",2017-07-05,51.78018656,-127.8706294,"15-Oct","2.9","2017-07-05:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:15-Oct","WGS84","30 metre transect"
"609",2017-07-05,51.78018656,-127.8706294,"20","3.1","2017-07-05:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:20","WGS84","30 metre transect"
"610",2017-07-05,51.78018656,-127.8706294,"25","2.6","2017-07-05:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:25","WGS84","30 metre transect"
"611",2017-07-05,51.78018656,-127.8706294,"30","2.6","2017-07-05:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:30","WGS84","30 metre transect"
"612",2017-08-25,51.67453798,-128.1177728,"5","5.5","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:5","WGS84","30 metre transect"
"613",2017-08-25,51.67453798,-128.1177728,"10-May","5.5","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:10-May","WGS84","30 metre transect"
"614",2017-08-25,51.67453798,-128.1177728,"15-Oct","5.5","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:15-Oct","WGS84","30 metre transect"
"615",2017-08-25,51.67453798,-128.1177728,"20","5.5","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:20","WGS84","30 metre transect"
"616",2017-08-25,51.67453798,-128.1177728,"25","5.7","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:25","WGS84","30 metre transect"
"617",2017-08-25,51.67453798,-128.1177728,"30","5.8","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:30","WGS84","30 metre transect"
"618",2017-08-25,51.67492689,-128.1237431,"5","6.5","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_EDGE3:5","WGS84","30 metre transect"
"619",2017-08-25,51.67492689,-128.1237431,"10-May","6.5","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_EDGE3:10-May","WGS84","30 metre transect"
"620",2017-08-25,51.67492689,-128.1237431,"15-Oct","6.5","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_EDGE3:15-Oct","WGS84","30 metre transect"
"621",2017-08-25,51.67492689,-128.1237431,"20","6.4","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_EDGE3:20","WGS84","30 metre transect"
"622",2017-08-25,51.67492689,-128.1237431,"25","6.7","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_EDGE3:25","WGS84","30 metre transect"
"623",2017-08-25,51.67492689,-128.1237431,"30","6.7","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_EDGE3:30","WGS84","30 metre transect"
"624",2016-08-19,51.78018656,-127.8706294,"5","4.6","2016-08-19:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:5","WGS84","30 metre transect"
"625",2016-08-19,51.78018656,-127.8706294,"15-Oct","4.3","2016-08-19:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:15-Oct","WGS84","30 metre transect"
"626",2016-08-19,51.78018656,-127.8706294,"25","4.4","2016-08-19:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:25","WGS84","30 metre transect"
"627",2018-05-24,51.78173578,-127.8659518,"5","3.3","2018-05-24:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR4:5","WGS84","30 metre transect"
"628",2018-05-24,51.78173578,-127.8659518,"10-May","3.5","2018-05-24:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR4:10-May","WGS84","30 metre transect"
"629",2018-05-24,51.78173578,-127.8659518,"15-Oct","3.6","2018-05-24:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR4:15-Oct","WGS84","30 metre transect"
"630",2018-05-24,51.78173578,-127.8659518,"20","3.7","2018-05-24:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR4:20","WGS84","30 metre transect"
"631",2018-05-24,51.78173578,-127.8659518,"25","3.7","2018-05-24:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR4:25","WGS84","30 metre transect"
"632",2018-05-24,51.78173578,-127.8659518,"30","3.7","2018-05-24:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR4:30","WGS84","30 metre transect"
"633",2018-08-07,52.06138,-128.41264,"5","2.8","2018-08-07:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR4:5","WGS84","30 metre transect"
"634",2018-08-07,52.06138,-128.41264,"10-May","3","2018-08-07:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR4:10-May","WGS84","30 metre transect"
"635",2018-08-07,52.06138,-128.41264,"15-Oct","3.3","2018-08-07:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR4:15-Oct","WGS84","30 metre transect"
"636",2018-08-07,52.06138,-128.41264,"20","3.4","2018-08-07:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR4:20","WGS84","30 metre transect"
"637",2018-08-07,52.06138,-128.41264,"25","3.6","2018-08-07:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR4:25","WGS84","30 metre transect"
"638",2018-08-07,52.06138,-128.41264,"30","3.7","2018-08-07:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR4:30","WGS84","30 metre transect"
"639",2018-08-10,51.80869,-128.23586,"5","4.7","2018-08-10:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR5:5","WGS84","30 metre transect"
"640",2018-08-10,51.80869,-128.23586,"10-May","4.6","2018-08-10:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR5:10-May","WGS84","30 metre transect"
"641",2018-08-10,51.80869,-128.23586,"15-Oct","4.6","2018-08-10:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR5:15-Oct","WGS84","30 metre transect"
"642",2018-08-10,51.80869,-128.23586,"20","4.5","2018-08-10:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR5:20","WGS84","30 metre transect"
"643",2018-08-10,51.80869,-128.23586,"25","4.4","2018-08-10:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR5:25","WGS84","30 metre transect"
"644",2018-08-10,51.80869,-128.23586,"30","4.3","2018-08-10:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR5:30","WGS84","30 metre transect"
"645",2018-06-20,NA,NA,"25","3.4","2018-06-20:HAKAI:CALVERT:PRUTH_BAY_EDGE1:25","WGS84","30 metre transect"
"646",2018-06-20,NA,NA,"15-Oct","3.6","2018-06-20:HAKAI:CALVERT:PRUTH_BAY_EDGE1:15-Oct","WGS84","30 metre transect"
"647",2018-06-20,NA,NA,"30","3.1","2018-06-20:HAKAI:CALVERT:PRUTH_BAY_EDGE1:30","WGS84","30 metre transect"
"648",2018-06-20,NA,NA,"5","3.1","2018-06-20:HAKAI:CALVERT:PRUTH_BAY_EDGE1:5","WGS84","30 metre transect"
"649",2018-06-20,NA,NA,"20","3.6","2018-06-20:HAKAI:CALVERT:PRUTH_BAY_EDGE1:20","WGS84","30 metre transect"
"650",2018-06-20,NA,NA,"10-May","3.3","2018-06-20:HAKAI:CALVERT:PRUTH_BAY_EDGE1:10-May","WGS84","30 metre transect"
"651",2016-05-30,51.78031615,-127.8709314,"5","3.3","2016-05-30:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR5:5","WGS84","30 metre transect"
"652",2016-05-30,51.78031615,-127.8709314,"10","3","2016-05-30:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR5:10","WGS84","30 metre transect"
"653",2016-05-30,51.78031615,-127.8709314,"15","3","2016-05-30:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR5:15","WGS84","30 metre transect"
"654",2016-05-30,51.78031615,-127.8709314,"20","3","2016-05-30:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR5:20","WGS84","30 metre transect"
"655",2016-05-30,51.78031615,-127.8709314,"25","2.7","2016-05-30:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR5:25","WGS84","30 metre transect"
"656",2016-05-30,51.78031615,-127.8709314,"30","2.7","2016-05-30:HAKAI:CALVERT:KOEYE_ESTUARY_INTERIOR5:30","WGS84","30 metre transect"
"657",2016-05-30,51.78018656,-127.8706294,"5","3.6","2016-05-30:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:5","WGS84","30 metre transect"
"658",2016-05-30,51.78018656,-127.8706294,"10","3.3","2016-05-30:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:10","WGS84","30 metre transect"
"659",2016-05-30,51.78018656,-127.8706294,"15","3.3","2016-05-30:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:15","WGS84","30 metre transect"
"660",2016-05-30,51.78018656,-127.8706294,"20","13","2016-05-30:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:20","WGS84","30 metre transect"
"661",2016-05-30,51.78018656,-127.8706294,"25","12","2016-05-30:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:25","WGS84","30 metre transect"
"662",2016-05-30,51.78018656,-127.8706294,"30","12","2016-05-30:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:30","WGS84","30 metre transect"
"663",2016-06-16,51.64662622,-128.1197998,"10-May","2.8","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_EDGE2:10-May","WGS84","30 metre transect"
"664",2016-06-16,51.64662622,-128.1197998,"30","3.6","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_EDGE2:30","WGS84","30 metre transect"
"665",2016-06-16,51.64662622,-128.1197998,"25","3.1","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_EDGE2:25","WGS84","30 metre transect"
"666",2016-06-16,51.64662622,-128.1197998,"20","3.2","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_EDGE2:20","WGS84","30 metre transect"
"667",2016-06-16,51.64662622,-128.1197998,"5","3.2","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_EDGE2:5","WGS84","30 metre transect"
"668",2016-06-16,51.64532132,-128.1192523,"10-May","2.2","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_INTERIOR5:10-May","WGS84","30 metre transect"
"669",2016-06-16,51.64532132,-128.1192523,"25","2.1","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_INTERIOR5:25","WGS84","30 metre transect"
"670",2016-06-16,51.64532132,-128.1192523,"30","2","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_INTERIOR5:30","WGS84","30 metre transect"
"671",2016-06-16,51.64532132,-128.1192523,"20","2.1","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_INTERIOR5:20","WGS84","30 metre transect"
"672",2016-06-16,51.64532132,-128.1192523,"5","2.1","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_INTERIOR5:5","WGS84","30 metre transect"
"673",2016-06-20,51.67482341,-128.1194543,"10-May","7.1","2016-06-20:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:10-May","WGS84","30 metre transect"
"674",2016-06-20,51.67482341,-128.1194543,"30","7.3","2016-06-20:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:30","WGS84","30 metre transect"
"675",2016-06-20,51.67482341,-128.1194543,"25","7.3","2016-06-20:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:25","WGS84","30 metre transect"
"676",2016-06-20,51.67482341,-128.1194543,"20","7.2","2016-06-20:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:20","WGS84","30 metre transect"
"677",2016-06-20,51.67482341,-128.1194543,"5","7.1","2016-06-20:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:5","WGS84","30 metre transect"
"678",2016-08-21,52.06155,-128.41374,"10-May","1.7","2016-08-21:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR6:10-May","WGS84","30 metre transect"
"679",2016-08-23,52.05121,-128.40337,"10-May","2.1","2016-08-23:HAKAI:CALVERT:MCMULLIN_SOUTH_EDGE3:10-May","WGS84","30 metre transect"
"680",2016-08-25,51.67453798,-128.1177728,"10-May","5.8","2016-08-25:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:10-May","WGS84","30 metre transect"
"681",2016-08-21,52.06155,-128.41374,"30","3","2016-08-21:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR6:30","WGS84","30 metre transect"
"682",2016-08-21,52.06155,-128.41374,"25","2.6","2016-08-21:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR6:25","WGS84","30 metre transect"
"683",2016-08-21,52.06155,-128.41374,"20","2.3","2016-08-21:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR6:20","WGS84","30 metre transect"
"684",2016-08-21,52.06155,-128.41374,"5","1.7","2016-08-21:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR6:5","WGS84","30 metre transect"
"685",2016-06-16,51.64662622,-128.1197998,"15-Oct","2.6","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_EDGE2:15-Oct","WGS84","30 metre transect"
"686",2016-06-16,51.64532132,-128.1192523,"15-Oct","2.2","2016-06-16:HAKAI:CALVERT:PRUTH_BAY_INTERIOR5:15-Oct","WGS84","30 metre transect"
"687",2016-08-23,52.05121,-128.40337,"30","1.9","2016-08-23:HAKAI:CALVERT:MCMULLIN_SOUTH_EDGE3:30","WGS84","30 metre transect"
"688",2016-08-23,52.05121,-128.40337,"25","2","2016-08-23:HAKAI:CALVERT:MCMULLIN_SOUTH_EDGE3:25","WGS84","30 metre transect"
"689",2016-08-23,52.05121,-128.40337,"20","2.1","2016-08-23:HAKAI:CALVERT:MCMULLIN_SOUTH_EDGE3:20","WGS84","30 metre transect"
"690",2016-08-23,52.05121,-128.40337,"5","2.1","2016-08-23:HAKAI:CALVERT:MCMULLIN_SOUTH_EDGE3:5","WGS84","30 metre transect"
"691",2016-06-20,51.67482341,-128.1194543,"15-Oct","7.2","2016-06-20:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:15-Oct","WGS84","30 metre transect"
"692",2016-08-21,52.06155,-128.41374,"15-Oct","2","2016-08-21:HAKAI:CALVERT:MCMULLIN_NORTH_INTERIOR6:15-Oct","WGS84","30 metre transect"
"693",2016-08-25,51.67453798,-128.1177728,"30","5.8","2016-08-25:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:30","WGS84","30 metre transect"
"694",2016-08-25,51.67453798,-128.1177728,"25","5.6","2016-08-25:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:25","WGS84","30 metre transect"
"695",2016-08-25,51.67453798,-128.1177728,"20","5.6","2016-08-25:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:20","WGS84","30 metre transect"
"696",2016-08-25,51.67453798,-128.1177728,"5","5.8","2016-08-25:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:5","WGS84","30 metre transect"
"697",2016-08-23,52.05121,-128.40337,"15-Oct","2.2","2016-08-23:HAKAI:CALVERT:MCMULLIN_SOUTH_EDGE3:15-Oct","WGS84","30 metre transect"
"698",2016-08-25,51.67453798,-128.1177728,"15-Oct","5.6","2016-08-25:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:15-Oct","WGS84","30 metre transect"
"699",2018-11-21,51.64474874,-128.1198408,"5","3.5","2018-11-21:HAKAI:CALVERT:PRUTH_BAY_INTERIOR6:5","WGS84","30 metre transect"
"700",2018-11-21,51.64474874,-128.1198408,"10-May","3.5","2018-11-21:HAKAI:CALVERT:PRUTH_BAY_INTERIOR6:10-May","WGS84","30 metre transect"
"701",2018-11-21,51.64474874,-128.1198408,"15-Oct","3.5","2018-11-21:HAKAI:CALVERT:PRUTH_BAY_INTERIOR6:15-Oct","WGS84","30 metre transect"
"702",2018-11-21,51.64474874,-128.1198408,"20","3.9","2018-11-21:HAKAI:CALVERT:PRUTH_BAY_INTERIOR6:20","WGS84","30 metre transect"
"703",2018-11-21,51.64474874,-128.1198408,"25","3.9","2018-11-21:HAKAI:CALVERT:PRUTH_BAY_INTERIOR6:25","WGS84","30 metre transect"
"704",2018-11-21,51.64474874,-128.1198408,"30","3.9","2018-11-21:HAKAI:CALVERT:PRUTH_BAY_INTERIOR6:30","WGS84","30 metre transect"
"705",2018-11-22,51.67881951,-128.1147522,"5","5.7","2018-11-22:HAKAI:CALVERT:CHOKED_PASS_EDGE1:5","WGS84","30 metre transect"
"706",2018-11-22,51.67881951,-128.1147522,"10-May","5.7","2018-11-22:HAKAI:CALVERT:CHOKED_PASS_EDGE1:10-May","WGS84","30 metre transect"
"707",2018-11-22,51.67881951,-128.1147522,"15-Oct","5.6","2018-11-22:HAKAI:CALVERT:CHOKED_PASS_EDGE1:15-Oct","WGS84","30 metre transect"
"708",2018-11-22,51.67881951,-128.1147522,"20","5.4","2018-11-22:HAKAI:CALVERT:CHOKED_PASS_EDGE1:20","WGS84","30 metre transect"
"709",2018-11-22,51.67881951,-128.1147522,"25","5.4","2018-11-22:HAKAI:CALVERT:CHOKED_PASS_EDGE1:25","WGS84","30 metre transect"
"710",2018-11-22,51.67881951,-128.1147522,"30","5.4","2018-11-22:HAKAI:CALVERT:CHOKED_PASS_EDGE1:30","WGS84","30 metre transect"
"711",2016-08-19,51.78018656,-127.8706294,"30","4.3","2016-08-19:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:30","WGS84","30 metre transect"
"712",2018-02-21,51.67881951,-128.1147522,"30","1.8","2018-02-21:HAKAI:CALVERT:CHOKED_PASS_EDGE1:30","WGS84","30 metre transect"
"713",2018-02-21,51.67881951,-128.1147522,"5","2","2018-02-21:HAKAI:CALVERT:CHOKED_PASS_EDGE1:5","WGS84","30 metre transect"
"714",2018-02-21,51.67881951,-128.1147522,"15-Oct","2","2018-02-21:HAKAI:CALVERT:CHOKED_PASS_EDGE1:15-Oct","WGS84","30 metre transect"
"715",2018-02-21,51.67881951,-128.1147522,"25","1.8","2018-02-21:HAKAI:CALVERT:CHOKED_PASS_EDGE1:25","WGS84","30 metre transect"
"716",2018-02-21,51.67881951,-128.1147522,"10-May","2","2018-02-21:HAKAI:CALVERT:CHOKED_PASS_EDGE1:10-May","WGS84","30 metre transect"
"717",2018-02-21,51.67881951,-128.1147522,"20","2","2018-02-21:HAKAI:CALVERT:CHOKED_PASS_EDGE1:20","WGS84","30 metre transect"
"718",2016-08-19,51.78018656,-127.8706294,"20","4.5","2016-08-19:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:20","WGS84","30 metre transect"
"719",2016-08-19,51.78018656,-127.8706294,"10-May","4.6","2016-08-19:HAKAI:CALVERT:KOEYE_ESTUARY_EDGE2:10-May","WGS84","30 metre transect"
"720",2019-02-12,51.67492689,-128.1237431,"5","5.4","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_EDGE3:5","WGS84","30 metre transect"
"721",2019-02-12,51.67492689,-128.1237431,"10-May","5.4","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_EDGE3:10-May","WGS84","30 metre transect"
"722",2019-02-12,51.67492689,-128.1237431,"15-Oct","5.5","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_EDGE3:15-Oct","WGS84","30 metre transect"
"723",2019-02-12,51.67492689,-128.1237431,"20","5.9","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_EDGE3:20","WGS84","30 metre transect"
"724",2019-02-12,51.67492689,-128.1237431,"25","6","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_EDGE3:25","WGS84","30 metre transect"
"725",2019-02-12,51.67492689,-128.1237431,"30","5.8","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_EDGE3:30","WGS84","30 metre transect"
"726",2019-02-12,51.67453798,-128.1177728,"5","6.5","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:5","WGS84","30 metre transect"
"727",2019-02-12,51.67453798,-128.1177728,"10-May","6.6","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:10-May","WGS84","30 metre transect"
"728",2019-02-12,51.67453798,-128.1177728,"15-Oct","6.8","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:15-Oct","WGS84","30 metre transect"
"729",2019-02-12,51.67453798,-128.1177728,"20","6.8","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:20","WGS84","30 metre transect"
"730",2019-02-12,51.67453798,-128.1177728,"25","6.7","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:25","WGS84","30 metre transect"
"731",2019-02-12,51.67453798,-128.1177728,"30","6.9","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR4:30","WGS84","30 metre transect"
"732",2019-02-12,51.67349206,-128.1180197,"5","6.5","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR5:5","WGS84","30 metre transect"
"733",2019-02-12,51.67349206,-128.1180197,"10-May","6.6","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR5:10-May","WGS84","30 metre transect"
"734",2019-02-12,51.67349206,-128.1180197,"15-Oct","6.8","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR5:15-Oct","WGS84","30 metre transect"
"735",2019-02-12,51.67349206,-128.1180197,"20","6.7","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR5:20","WGS84","30 metre transect"
"736",2019-02-12,51.67349206,-128.1180197,"25","6.7","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR5:25","WGS84","30 metre transect"
"737",2019-02-12,51.67349206,-128.1180197,"30","6.6","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR5:30","WGS84","30 metre transect"
"738",2019-02-12,51.67482341,-128.1194543,"5","7","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:5","WGS84","30 metre transect"
"739",2019-02-12,51.67482341,-128.1194543,"10-May","6.8","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:10-May","WGS84","30 metre transect"
"740",2019-02-12,51.67482341,-128.1194543,"15-Oct","7","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:15-Oct","WGS84","30 metre transect"
"741",2019-02-12,51.67482341,-128.1194543,"20","7.1","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:20","WGS84","30 metre transect"
"742",2019-02-12,51.67482341,-128.1194543,"25","7.4","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:25","WGS84","30 metre transect"
"743",2019-02-12,51.67482341,-128.1194543,"30","7.5","2019-02-12:HAKAI:CALVERT:CHOKED_PASS_INTERIOR6:30","WGS84","30 metre transect"
"744",2017-08-27,51.80869,-128.23586,"5","2.5","2017-08-27:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR5:5","WGS84","30 metre transect"
"745",2017-08-27,51.80869,-128.23586,"10-May","2.4","2017-08-27:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR5:10-May","WGS84","30 metre transect"
"746",2017-08-27,51.80869,-128.23586,"15-Oct","2.5","2017-08-27:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR5:15-Oct","WGS84","30 metre transect"
"747",2017-08-27,51.80869,-128.23586,"20","2.4","2017-08-27:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR5:20","WGS84","30 metre transect"
"748",2017-08-27,51.80869,-128.23586,"25","2.5","2017-08-27:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR5:25","WGS84","30 metre transect"
"749",2017-08-27,51.80869,-128.23586,"30","2.6","2017-08-27:HAKAI:CALVERT:TRIQUET_BAY_INTERIOR5:30","WGS84","30 metre transect"
"750",2017-05-19,51.64662622,-128.1197998,"5","1.7","2017-05-19:HAKAI:CALVERT:PRUTH_BAY_EDGE2:5","WGS84","30 metre transect"
"751",2017-05-19,51.64662622,-128.1197998,"10-May","2","2017-05-19:HAKAI:CALVERT:PRUTH_BAY_EDGE2:10-May","WGS84","30 metre transect"
"752",2017-05-19,51.64662622,-128.1197998,"15-Oct","2.4","2017-05-19:HAKAI:CALVERT:PRUTH_BAY_EDGE2:15-Oct","WGS84","30 metre transect"
"753",2017-05-19,51.64662622,-128.1197998,"20","2.6","2017-05-19:HAKAI:CALVERT:PRUTH_BAY_EDGE2:20","WGS84","30 metre transect"
"754",2017-05-19,51.64662622,-128.1197998,"25","2.8","2017-05-19:HAKAI:CALVERT:PRUTH_BAY_EDGE2:25","WGS84","30 metre transect"
"755",2017-05-19,51.64662622,-128.1197998,"30","3","2017-05-19:HAKAI:CALVERT:PRUTH_BAY_EDGE2:30","WGS84","30 metre transect"
"756",2017-08-25,51.67888847,-128.1259801,"5","5.2","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_EDGE7:5","WGS84","30 metre transect"
"757",2017-08-25,51.67888847,-128.1259801,"10-May","5.5","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_EDGE7:10-May","WGS84","30 metre transect"
"758",2017-08-25,51.67888847,-128.1259801,"15-Oct","5.4","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_EDGE7:15-Oct","WGS84","30 metre transect"
"759",2017-08-25,51.67888847,-128.1259801,"20","5.4","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_EDGE7:20","WGS84","30 metre transect"
"760",2017-08-25,51.67888847,-128.1259801,"25","5.4","2017-08-25:HAKAI:CALVERT:CHOKED_PASS_EDGE7:25","WGS84","30 metre transect"
